Euroclear Number,E/C Participant,Country Code,Clearstream Number,Local Acct,External Instr.,Participant Name
62501,N,150,80401,,N,80401 CLEARSTREAM'S UNPUBL CLIENT
62503,N,70,82081,,N,BCA CABOTO SPA/BORROWING MILANO  
62504,N,840,15219,,N,"AGRICULTURAL BK OF TAIWAN,TAIPEI "
62505,N,150,15314,,N,15314 CLEARSTREAM'S UNPUBL CLIENT
62506,N,150,15298,,N,15298 CLEARSTREAM'S UNPUBL CLIENT
62507,N,870,,,N,"GARLICK CO LTD,WELLINGTON    "
62508,N,900,,,N,"FIDEURAM BANK (MONACO)SAM,MONACO "
62509,N,850,,,N,CHIYU BANKING CORP LTD HGKG  
62510,N,150,15386,,N,15386 CLEARSTREAM'S UNPUBL CLIENT
62511,N,150,15410,,N,15410 CLEARSTREAM'S UNPUBL CLIENT
62512,N,150,15435,,N,15435 CLEARSTREAM'S UNPUBL CLIENT
62513,N,981,15478,,N,STANDARD CHARTE SEC KORE LT SEOUL
62515,N,150,15530,,N,15530 CLEARSTREAM'S UNPUBL CLIENT
62516,N,970,,,N,"DEUTSCHE BANK AG, DUBAI  "
62517,N,285,82085,,N,CITIBK EUROP PLC-CLIENT AC PRAGUE
62518,N,30,,7495,Y,"BARCLAYS BANK PLC, LONDON    "
62520,N,80,,,N,"ABG SUNDAL COLLIER,SUEDE "
62521,N,90,,,N,"ABG SUNDAL COLLIER,NORGE ASA,NOR "
62522,N,150,15220,,N,15220 CLEARSTREAM'S UNPUBL CLIENT
62523,N,10,,,N,"NOMURA SECS INTL,NEW YORK    "
62524,N,150,15315,,N,15315 CLEARSTREAM'S UNPUBL CLIENT
62525,N,150,15337,,N,15337 CLEARSTREAM'S UNPUBL CLIENT
62526,N,150,15280,,N,15280 CLEARSTREAM'S UNPUBL CLIENT
62527,N,150,15387,,N,15387 CLEARSTREAM'S UNPUBL CLIENT
62528,N,50,,,N,"SOC BANCARIA TICINESE,BELLINZONA "
62529,N,150,15411,,N,15411 CLEARSTREAM'S UNPUBL CLIENT
62531,N,944,15438,,N,BCO AGRICOLA SA SAN SALVADOR 
62532,N,110,,,N,"NEWEDGE CANADA INC, MONTREAL "
62533,N,850,,,N,DEUTSCHE BK AG HGKG BR HGKG  
62535,N,978,58381,,N,"BCO TOTTA+ACORES SA MACAU,MACAU  "
62536,N,900,58394,,N,"GLOBAL SECS SAM,MONACO   "
62538,N,30,,,N,EMPIRE NOMINEES LTD 8001 LDN 
62539,N,0,,,N,REIMBSMT DUE TO OUTST.LOAN EQUITY
62540,N,50,,,N,CRED IND ALS LORRAINE BASLE  
62541,N,30,67414,,N,"JPMORGAN CHASE BANK NA,LDN   "
62542,N,150,14719,,N,14719 CLEARSTREAM'S UNPUBL CLIENT
62545,N,150,15316,,N,15316 CLEARSTREAM'S UNPUBL CLIENT
62546,N,30,,,N,"DUMENIL SECURITIES,LONDON    "
62547,N,20,,,N,"BQUE PRIVEE QUILVEST,PARIS   "
62548,N,830,,,N,"DAIWA BK,TOKYO   "
62549,N,150,82091,,N,82091 CLEARSTREAM'S UNPUBL CLIENT
62550,N,10,,,N,"DELTEC SECS CORP,NEW YORK    "
62551,N,50,,,N,"DOMINICK & DOMINICK INC,BALE "
62552,N,840,15338,,N,SHANGAI COM+SAV BK - HK BR TAIPEI
62553,N,30,,,N,EXCO WCLK LTD EXCO LDN   
62554,N,70,51980,,N,VENETO BCA HOLD SCPA MONTELELLUNA
62555,N,30,82084,,N,AUSTRALIA N ZEALAND BKING LTD LDN
62556,N,50,,,N,"NEW JAPAN BK,ZURICH  "
62557,N,50,,,N,"CEDEF SA,NYON    "
62558,N,150,15281,,N,15281 CLEARSTREAM'S UNPUBL CLIENT
62559,N,150,73962,,N,BPLSA/START INV FUND EQU LUXBG   
62560,N,150,15388,,N,15388 CLEARSTREAM'S UNPUBL CLIENT
62563,N,150,58416,,N,58416 CLEARSTREAM'S UNPUBL CLIENT
62564,N,150,15436,,N,15436 CLEARSTREAM'S UNPUBL CLIENT
62565,N,150,58432,,N,58432 CLEARSTREAM'S UNPUBL CLIENT
62566,N,150,15480,,N,15480 CLEARSTREAM'S UNPUBL CLIENT
62568,N,150,15508,,N,15508 CLEARSTREAM'S UNPUBL CLIENT
62569,N,30,,,N,FIELDING NOMINEES LTD 25001 LDN  
62570,N,150,69816,,N,69816 CLEARSTREAM'S UNPUBL CLIENT
62571,N,150,15207,,N,15207 CLEARSTREAM'S UNPUBL CLIENT
62572,N,150,73954,,N,73954 CLEARSTREAM'S UNPUBL CLIENT
62573,N,40,,,N,VAN DER MOOLEN EFF. BV ADAM  
62574,N,70,,,N,"EUROFUTURA INTERMED SPA SIM,MILAN"
62575,N,140,,,N,"BSN,SA SOC VALORES Y BOLSA,MADRID"
62577,N,150,58521,,N,58521 CLEARSTREAM'S UNPUBL CLIENT
62578,N,120,,,N,"BCO FONSECAS BURNOY,LISBOA   "
62579,N,30,,,N,FRANK NOMINEES LTD 31601 LDN 
62580,N,150,67351,,N,"BQUE PRIVEE E DE ROTHSC EUR,LUX  "
62581,N,10,,,N,"BK OF HAWAII INTL CORP,NEW-YORK  "
62584,N,150,15340,,N,15340 CLEARSTREAM'S UNPUBL CLIENT
62585,N,150,15361,,N,15361 CLEARSTREAM'S UNPUBL CLIENT
62586,N,140,,,N,CAJA POSTAL SA MADRID    
62587,N,150,15389,,N,15389 CLEARSTREAM'S UNPUBL CLIENT
62588,N,150,58543,,N,58543 CLEARSTREAM'S UNPUBL CLIENT
62589,N,50,,,N,"JYSKE BK (SCHWEIZ),ZURICH    "
62590,N,50,,,N,"ABN AMRO BK AG,ZURICH    "
62591,N,110,,,N,"PICTET (CAN)&CO LTD,MONTREAL "
62592,N,60,,7208,Y,BNP PARIBAS SEC SERVICE FRANKFURT
62593,N,150,15439,,N,15439 CLEARSTREAM'S UNPUBL CLIENT
62595,N,150,15509,,N,15509 CLEARSTREAM'S UNPUBL CLIENT
62596,N,140,82101,,N,BCO POPULAR ESPANOL CTA PR.MADRID
62597,N,150,69817,,N,69817 CLEARSTREAM'S UNPUBL CLIENT
62598,N,150,15228,,N,15228 CLEARSTREAM'S UNPUBL CLIENT
62599,N,150,15251,,N,15251 CLEARSTREAM'S UNPUBL CLIENT
62600,N,150,69758,,N,69758 CLEARSTREAM'S UNPUBL CLIENT
62602,N,150,15341,,N,15341 CLEARSTREAM'S UNPUBL CLIENT
62603,N,840,82107,,N,JIH SUN INT BK TAIPEI    
62604,N,150,15363,,N,15363 CLEARSTREAM'S UNPUBL CLIENT
62605,N,150,15390,,N,15390 CLEARSTREAM'S UNPUBL CLIENT
62606,N,50,,,N,"BNP (SUISSE),BASLE   "
62607,N,287,15339,,N,DEXIA BANKA SLOVENSKO AS ZILINA  
62609,N,30,,,N,GARBAN GILTS LTD STAR AC 7278 LDN
62610,N,60,,,N,"STADTSPARKASSE MANNHEIM,MANNHEIM "
62611,N,150,15481,,N,15481 CLEARSTREAM'S UNPUBL CLIENT
62612,N,50,,,N,"GRAFFENRIED V. AG BK,BERN    "
62613,N,150,80719,,N,80719 CLEARSTREAM'S UNPUBL CLIENT
62615,N,981,82105,,N,"KUMHO INVESTMENT BANK,SEOUL  "
62616,N,150,69818,,N,69818 CLEARSTREAM'S UNPUBL CLIENT
62618,N,150,15252,,N,15252 CLEARSTREAM'S UNPUBL CLIENT
62619,N,150,69759,,N,69759 CLEARSTREAM'S UNPUBL CLIENT
62620,N,150,15320,,N,15320 CLEARSTREAM'S UNPUBL CLIENT
62621,N,150,15312,,N,15312 CLEARSTREAM'S UNPUBL CLIENT
62622,N,150,15347,,N,15347 CLEARSTREAM'S UNPUBL CLIENT
62623,N,150,15391,,N,15391 CLEARSTREAM'S UNPUBL CLIENT
62624,N,150,15409,,N,15409 CLEARSTREAM'S UNPUBL CLIENT
62625,N,150,15449,,N,15449 CLEARSTREAM'S UNPUBL CLIENT
62626,N,70,,,N,CREDITO ITALIANO ROMA    
62627,N,100,,,N,HANDELSBANKEN COPENHAGEN 
62628,N,150,82119,,N,82119 CLEARSTREAM'S UNPUBL CLIENT
62629,N,60,,,N,WARBURG SG & CO GMBH MUENCHEN    
62630,N,150,15484,,N,15484 CLEARSTREAM'S UNPUBL CLIENT
62631,N,150,82120,,N,82120 CLEARSTREAM'S UNPUBL CLIENT
62632,N,30,58700,,N,"EUROP BK FOR RECONST.DEVELO,LDN  "
62633,N,850,,,N,SCMBA (HONG-KONG) LTD HONG-KONG  
62634,N,150,13767,,N,13767 CLEARSTREAM'S UNPUBL CLIENT
62635,N,150,15531,,N,15531 CLEARSTREAM'S UNPUBL CLIENT
62636,N,150,15231,,N,15231 CLEARSTREAM'S UNPUBL CLIENT
62637,N,60,,4066,Y,"CREDIT VOLKSBK EG WUPPERT ,BARMEN"
62638,N,80,,,N,"STADSHYPOTEKSKASSAN,STOCKHOLM    "
62639,N,150,15254,,N,15254 CLEARSTREAM'S UNPUBL CLIENT
62641,N,30,,,N,GIROBANK PLC STAR AC 7519    
62642,N,150,69763,,N,69763 CLEARSTREAM'S UNPUBL CLIENT
62643,N,30,,,N,GM GILT EDGED NOMINEES LTD SB LD 
62644,N,30,,,N,GOLDMAN SACHS SECS NOM LTD LDN   
62645,N,30,,,N,GREENWOOD NOMINEES LTD STAR AC LD
62648,N,150,15329,,N,15329 CLEARSTREAM'S UNPUBL CLIENT
62650,N,150,15392,,N,15392 CLEARSTREAM'S UNPUBL CLIENT
62651,N,30,,,N,HCL NOMINEES LTD 365H LDN    
62652,N,30,,,N,HESELTINE NOMINEES LTD 66204 LDN 
62653,N,150,15413,,N,15413 CLEARSTREAM'S UNPUBL CLIENT
62654,N,740,,,N,BANK HAPOALIM B.M.   
62655,N,30,,,N,JAMES CAPEL CH ISLANDS NOM LTD LD
62657,N,150,15513,,N,15513 CLEARSTREAM'S UNPUBL CLIENT
62659,N,30,,,N,KBIM STANDBY NOMINEES LTD LDN    
62660,N,30,,,N,KLEINWORT BENSON TRUST LTD 31604 
62661,N,30,,,N,KWS NOMINEES LTD AD019 LDN   
62662,N,30,58462,,N,"GOLDMAN SACHS INT CUSTODY,LDN    "
62663,N,30,,,N,LAMBETH HILL NOMS LTD LDN 7654   
62664,N,150,14190,,N,14190 CLEARSTREAM'S UNPUBL CLIENT
62665,N,10,,,N,"MERRILL LYNCH PFS,NEW JERSEY "
62666,N,30,,,N,LAP NOMINEES LTD 66201 LDN   
62667,N,30,,,N,LAURENCE KEEN NOMINEES LTD 427   
62668,N,30,,,N,LEHMAN BROTHERS NOM LTD 7012N LD 
62669,N,50,,,N,"ALPHA SECURITIES,GENEVA  "
62670,N,10,10210,,N,BROWN BROS HARRIMAN CFFDUB BOSTON
62671,N,30,,,N,LEMASCO NOMINEES LTD LEMAN LD    
62672,N,30,,,N,LLOYDS BK STOCKBROKERS 452 LDN   
62673,N,30,,,N,LLOYDS BK STOCKBROKERS 45201 LDN 
62674,N,150,15255,,N,15255 CLEARSTREAM'S UNPUBL CLIENT
62675,N,230,,,N,"BCO ESPIRITO SANTO INVEST,WARSZAW"
62676,N,30,,,N,LLOYDS BK STOCKBROKERS 45202 LDN 
62677,N,150,14563,,N,14563 CLEARSTREAM'S UNPUBL CLIENT
62678,N,150,15344,,N,15344 CLEARSTREAM'S UNPUBL CLIENT
62680,N,60,,,N,BERWEIN WERTP BOERSENM GMBH MUNIC
62681,N,30,,,N,LLOYDS BANK STOCK BROKERS 45203  
62683,N,30,,,N,LLOYDS BANK STOCK BROKERS 19X00  
62684,N,30,,,N,LONDON CLEARING HOUSE LTD STAR AC
62685,N,30,,,N,MIDLAND BK NOMINEES LTD CL STAR 3
62686,N,30,,,N,MIDLAND BK INT CORP LTD LDN  
62687,N,50,,,N,"MORGAN JP SECURITIES LTD,ZURICH  "
62688,N,150,15394,,N,15394 CLEARSTREAM'S UNPUBL CLIENT
62689,N,30,,,N,MIDLAND STOCKBROKERS LDN 
62691,N,840,74106,,N,"EXP IMP BK REPUBLIC CHINA,TAIWAN "
62692,N,30,,,N,MORGAN STANLEY & CO INT LTD  
62693,N,150,15414,,N,15414 CLEARSTREAM'S UNPUBL CLIENT
62694,N,70,,,N,CASSA RISP FRIULI VNZ GIUL SPA UD
62695,N,30,,,N,MORGAN STANLEY & CO INT LTD85565 
62696,N,30,,,N,MORGAN STANLEY & CO INT LTD85566 
62697,N,30,,8696,Y,"SOC GENERALE LONDON BR, LONDON   "
62698,N,50,,,N,"NOMURA BK SWITZERLAND,GENEVE "
62699,N,100,,,N,"COMMERZBANK AG, KOPENHAGEN   "
62701,N,150,15487,,N,15487 CLEARSTREAM'S UNPUBL CLIENT
62702,N,30,,,N,MORGAN STANL.& CO.INT LD STAR AC.
62703,N,150,15517,,N,15517 CLEARSTREAM'S UNPUBL CLIENT
62704,N,30,,,N,NATWEST STOCKBROKERS NOMINEES LTD
62705,N,30,,,N,NCB TRUST LTD 5169 LDN   
62706,N,840,58874,,N,CATHAY UNITED BANK TAIPEI    
62707,N,30,,,N,NCB TRUST LTD BD NET AC. 
62708,N,50,,,N,"MIGROSBANK,ST GALLEN "
62709,N,30,,,N,NCB TRUST LTD BD STAR LDN    
62710,N,150,58904,,N,58904 CLEARSTREAM'S UNPUBL CLIENT
62712,N,150,14191,,N,14191 CLEARSTREAM'S UNPUBL CLIENT
62713,N,30,,,N,NEILSON COBOLD NCOB1 LDN 
62714,N,30,,,N,NKE NOMINEES LTD 6617LDN 
62715,N,30,,,N,UBS GILTS NOMINEES UBS1 LDN  
62716,N,30,,,N,UBS LIMITED 8514 LDN 
62718,N,30,15196,,N,"LGB CAPITAL NO 1 PLC, LONDON "
62719,N,150,15256,,N,15256 CLEARSTREAM'S UNPUBL CLIENT
62720,N,30,,,N,WEDD JEFFERSON NOMINEES LTD STAR 
62721,N,150,69803,,N,69803 CLEARSTREAM'S UNPUBL CLIENT
62722,N,51,,,N,"BANQUE SYZ AND CO SA, GENEVA "
62723,N,50,,,N,"CREDIT SUISSE FIRST BOSTON,BERN  "
62724,N,30,,,N,WILSHERE BALDWIN &CO (NOMS)LTD   
62725,N,30,,,N,WINTERFLOOD GILTS LTD STAR ACC.  
62726,N,150,82220,,N,82220 CLEARSTREAM'S UNPUBL CLIENT
62727,N,30,,,N,"BARCLAYS CAPITAL SECURITIES, LOND"
62728,N,50,,,N,"MIGROS BANK,GENEVE   "
62729,N,150,82222,,N,82222 CLEARSTREAM'S UNPUBL CLIENT
62730,N,50,,,N,"MIGROS BANK LUZERN,LUZERN    "
62731,N,150,15335,,N,15335 CLEARSTREAM'S UNPUBL CLIENT
62732,N,150,87142,,N,87142 CLEARSTREAM'S UNPUBL CLIENT
62733,N,150,58551,,N,58551 CLEARSTREAM'S UNPUBL CLIENT
62734,N,70,,7248,Y,MONTE TITOLI MILAN (GERMAN SEC)  
62735,N,840,15368,,N,COTA COMMERCIAL BANK TAPEI   
62736,N,150,15395,,N,15395 CLEARSTREAM'S UNPUBL CLIENT
62737,N,150,15336,,N,15336 CLEARSTREAM'S UNPUBL CLIENT
62738,N,150,,,N,BANQUE DELEN LUXEMBOURG  
62740,N,150,15500,,N,15500 CLEARSTREAM'S UNPUBL CLIENT
62741,N,70,,,N,CREDITO ITALIANO PESCARA 
62743,N,150,74149,,N,74149 CLEARSTREAM'S UNPUBL CLIENT
62744,N,30,15197,,N,"LGB CAPITAL NO 2 PLC, LONDON "
62746,N,150,69779,,N,69779 CLEARSTREAM'S UNPUBL CLIENT
62747,N,190,10038,,N,NT/COUPLAND CARDIFF FUNDS DUBLIN 
62748,N,150,70004,,N,70004 CLEARSTREAM'S UNPUBL CLIENT
62749,N,150,15343,,N,15343 CLEARSTREAM'S UNPUBL CLIENT
62750,N,150,15367,,N,15367 CLEARSTREAM'S UNPUBL CLIENT
62751,N,150,15396,,N,15396 CLEARSTREAM'S UNPUBL CLIENT
62752,N,150,21911,,N,21911 CLEARSTREAM'S UNPUBL CLIENT
62753,N,50,,,N,ABN AMRO BK BERNE    
62754,N,975,15416,,N,ABN AM N.SGPTELTDACDUBAICLTS SING
62755,N,150,15453,,N,15453 CLEARSTREAM'S UNPUBL CLIENT
62756,N,90,,,N,"SWEDBANK AB, OSLO    "
62757,N,150,15505,,N,15505 CLEARSTREAM'S UNPUBL CLIENT
62758,N,20,,,N,"CL-GLOBAL CUSTODY,PARIS  "
62759,N,110,,,N,CIBC MELLON SECS TORONTO CANADA  
62760,N,0,15261,,N,AXA BK BELG NV BXL   
62761,N,975,15536,,N,DBS BK LTD SUB AMR CLTS SING 
62762,N,150,82237,,N,82237 CLEARSTREAM'S UNPUBL CLIENT
62763,N,10,,,N,"MERRILL LYNCH PFS,FORT WORTH "
62766,N,30,,,N,"SANTANDER GB & M ABBEYHOUSE, LON "
62767,N,140,,,N,"ANDINO SV,MADRID "
62768,N,150,69780,,N,69780 CLEARSTREAM'S UNPUBL CLIENT
62769,N,150,15322,,N,15322 CLEARSTREAM'S UNPUBL CLIENT
62770,N,850,15345,,N,"15345 TAISHIN INTL BK-WM AC,HK   "
62771,N,150,15369,,N,15369 CLEARSTREAM'S UNPUBL CLIENT
62772,N,150,15397,,N,15397 CLEARSTREAM'S UNPUBL CLIENT
62773,N,70,15417,,N,ICPBI/METHOD INV MILAN   
62774,N,10,56553,,N,GOLDMAN SACHS BK US SE CL SE NYK 
62775,N,50,,,N,"MBI EQUITY SA,GENEVE "
62776,N,120,82205,,N,BCO BILBAO VIZCAYA ARG POR SA LIS
62777,N,190,,,N,"ULSTER INVEST BK LTD,DUBLIN  "
62778,N,60,,7317,Y,BNP PARIBAS SERV SPEZ ABW FKFT   
62779,N,140,,,N,"B & T ASOCIADOS FINANC,MADRID    "
62780,N,30,,,N,"RBC, LONDON  "
62781,N,90,15302,,N,"OSLO CLEARING ASA, OSLO  "
62782,N,150,15506,,N,15506 CLEARSTREAM'S UNPUBL CLIENT
62783,N,50,,,N,"BCA POP DI NOVARA,LUGANO "
62784,N,30,,,N,NORTRUST NOMINEES LTD 6001 LDN   
62785,N,150,15537,,N,15537 CLEARSTREAM'S UNPUBL CLIENT
62786,N,150,15233,,N,15233 CLEARSTREAM'S UNPUBL CLIENT
62787,N,150,15235,,N,15235CLEARSTREAM'S UNPUBL CLIENT 
62788,N,30,,,N,NORTRUST NOMINEES LTD 6005 LDN   
62789,N,30,,,N,NORTRUST NOMINEES LTD 7001 LDN   
62790,N,30,,,N,NUTRACO NOMINEES LTD AD01 LDN    
62791,N,150,68569,,N,68569 CLEARSTREAM'S UNPUBL CLIENT
62792,N,150,15328,,N,15328 CLEARSTREAM'S UNPUBL CLIENT
62793,N,50,,,N,"BK OF YOKOHAMA (SCHWEIZ)AG,ZURICH"
62794,N,30,,,N,PERSHING 601 LDN 
62795,N,30,,,N,PILGRIM NOMS 861 LDN 
62796,N,30,,,N,R B NOMINEES LTD 31602 LDN   
62797,N,150,15348,,N,15348 CLEARSTREAM'S UNPUBL CLIENT
62798,N,50,,,N,DISCOUNT BK & TST CO ZURICH  
62799,N,30,,,N,R&R NOMINEES LTD 365 LDN 
62800,N,30,,,N,RBSTB NOSTRO NOMINEES LTD LDN    
62801,N,30,,,N,RENSBURG CLIENT NOMINEES LTD LDN 
62802,N,50,,,N,"MIGROS BK,SION   "
62803,N,150,15371,,N,15371 CLEARSTREAM'S UNPUBL CLIENT
62804,N,70,15398,,N,ICBPI/NUOVI INVESTIMENTI MILAN   
62805,N,150,15418,,N,BHF-BANK INTERNATIO SA LUXEMBOURG
62806,N,30,,,N,SBC (LONDON OFFICE)NOMS LTD LDN  
62807,N,30,,,N,SCHRODER EXECUTOR &TRUSTEE CO LTD
62808,N,30,,,N,SCHRODER NOMINEES LTD SCH01 LDN  
62809,N,30,,,N,SIM NOMINEES LTD SCH02 LDN   
62810,N,30,,,N,"BNP PARIBAS SECS SERVICES, LONDON"
62811,N,30,,,N,SIXTY SEVEN NOMINEES LTD STAR TCM
62812,N,30,,,N,SOC. GENERAL GILTS LTD STAR ACC. 
62813,N,150,15474,,N,15474 CLEARSTREAM'S UNPUBL CLIENT
62814,N,30,,,N,STERLING HENDRY NOMINEES LTD LDN 
62815,N,975,,,N,ALLIANCE SECURITIES PTE SINGAPORE
62816,N,975,,,N,"BT BROKERAGE ASSOC PTE LTD,SINGAP"
62817,N,975,,,N,"BZW-PACIFIC UNION PTE LTD,SINGAP."
62818,N,975,,,N,"CATHAY SECURITIES PTE LTD,SINGAP."
62819,N,975,,,N,"DBS SECURITIES SING PTE,SINGAP.  "
62820,N,975,,,N,"FRASER ROACH CO PTE LTD,SINGAPORE"
62821,N,975,,,N,"G.K.GOH STOCKBROKERS PTE,SINGAP. "
62822,N,975,,,N,"GRAND ORIENT SEC PTE,SINGAPORE   "
62823,N,975,,,N,"KEPPEL SECURITIES PTE LTD,SINGAP."
62824,N,975,,,N,"KIM ENG SECURITIES PTE LTD,SINGAP"
62825,N,975,,,N,LEE CO (STOCK SHARE BROKER)SINGAP
62826,N,975,,,N,LIM TAN SECURITIES PTE SINGAPORE 
62827,N,975,,,N,LUM CHANG SECURITIES PTE SINGAPOR
62828,N,975,,,N,"MORGAN GRENFELL ASIA PARTNER,SING"
62829,N,975,,,N,OCBC SEC PRIVATE LTD SINGAPORE   
62830,N,975,,,N,ONG COMPANY PTE LTD SINGAPORE    
62831,N,975,,,N,OUB SECURITIES PTE LTD SINGAPORE 
62832,N,975,,,N,MORGAN PAUL & ASSOCIATES SINGAPOR
62833,N,975,,,N,PHILLIP SEC PRIVAT LTD SINGAPORE 
62834,N,975,,,N,TSANG ONG STOCKBROKERS PTE SINGAP
62835,N,975,,,N,UOB SECURITIES PTE LTD SINGAPORE 
62836,N,975,,,N,SUN HUNG KAI SEC PTE LTD SINGAPOR
62838,N,975,,,N,OCBC BK SINGAPORE    
62839,N,975,,,N,"BT SECURITIES,NEW YORK   "
62840,N,150,15507,,N,15507 CLEARSTREAM'S UNPUBL CLIENT
62841,N,30,,,N,STRAND NOMINEES LTD LDN  
62842,N,150,70208,,N,70208 CLEARSTREAM'S UNPUBL CLIENT
62843,N,30,,,N,SWISS BANK CORPORATION STAR ACC  
62844,N,30,,,N,THE CO-OPERATIVE BANK PLC LDN    
62845,N,150,15538,,N,15538 CLEARSTREAM'S UNPUBL CLIENT
62846,N,150,,7351,Y,BANQUE PRIV‚E EDMOND ROTHSCHI LUX
62847,N,60,,7246,Y,"GOLDMAN SACHS AG, FKFT AM MAIN   "
62849,N,30,,,N,"ABBEY NATIONAL TREASURY SERV,LDN "
62850,N,975,,,N,MERRILL LYNCH PFS SINGAPORE  
62852,N,30,,,N,TILNEY & CO  097 LDN 
62853,N,30,,,N,TILNEY & CO 09701 LDN    
62854,N,30,,,N,TILNEY & CO 09702 LDN    
62855,N,840,15294,,N,BANK OF PANHSIN LTD TAIWAN   
62856,N,150,57380,,N,NATIXIS BANK LUXEMBOURG  
62857,N,10,,,N,"NORTHERN TRUST,CHICAGO   "
62858,N,150,15198,,N,15198 CLEARSTREAM'S UNPUBL CLIENT
62859,N,20,15350,,N,BP2S MILAN/BANCA SAI PARIS   
62860,N,30,,,N,TILNEY & CO 09702 LDN    
62861,N,20,15372,,N,"BP2S M/US STOCK/US RES/UNDO,PAR  "
62862,N,30,,,N,UBS GILTS NOMINEES 6514 LDN  
62863,N,150,15360,,N,15360 CLEARSTREAM'S UNPUBL CLIENT
62864,N,330,15419,,N,BARCLAYS BANK EGYPT S.A.E. CAIRO 
62865,N,140,,,N,CREDIT AGRICOLE INDOSUEZ MADRID  
62866,N,150,15456,,N,15456 CLEARSTREAM'S UNPUBL CLIENT
62867,N,150,15492,,N,15492 CLEARSTREAM'S UNPUBL CLIENT
62868,N,50,,,N,"BQUE MIGROS,LAUSANNE "
62869,N,150,15510,,N,15510 CLEARSTREAM'S UNPUBL CLIENT
62870,N,150,,8664,Y,"BQUE DU LUXEMBOURG,LUXBG "
62871,N,140,,,N,"MORGAN GRENFELL,MADRID   "
62872,N,150,15540,,N,15540 CLEARSTREAM'S UNPUBL CLIENT
62873,N,150,15234,,N,15234 CLEARSTREAM'S UNPUBL CLIENT
62874,N,140,15262,,N,"BPS2 MADRID/IBERCLEAR, MADRID    "
62875,N,150,15295,,N,15295 CLEARSTREAM'S UNPUBL CLIENT
62876,N,150,15330,,N,15330 CLEARSTREAM'S UNPUBL CLIENT
62877,N,120,14214,,N,"BCO ESPIRITO SANTO SA,LISBOA "
62879,N,20,15373,,N,"BP2S M/US STO/NON TAX TREA3,PAR  "
62880,N,140,,,N,"BCO COMMERCIALE TRANSATL,BARCELON"
62881,N,140,,,N,"BCO BILBAO VIZCAYA,MADRID    "
62882,N,20,,,N,"ING BANK (FRANCE), PARIS "
62883,N,800,,,N,"KIMARA SEC BHD,SEREMBAN  "
62884,N,800,,,N,"ZALIK SEC SDN BHD,KUALA LUMPUR   "
62885,N,800,,,N,"RASH HUSSAIN SEC SDN BHD,K-LUMPUR"
62886,N,800,,,N,"TA SEC SDN BHD,KUALA LUMPUR  "
62887,N,800,,,N,"ARAB-MALAYSIAN SEC SDN ,K.LUMPUR "
62888,N,150,15362,,N,15362 CLEARSTREAM'S UNPUBL CLIENT
62889,N,800,,,N,"J.P.MORGAN CHASE BANK BERHAD,KL  "
62890,N,70,15457,,N,"INTES SPAOLO/ISP CB PUB SRL,MILAN"
62891,N,160,15493,,N,NBGI/TECHNOLOGY FUND II LP ATHENS
62892,N,20,82250,,N,"BNP PARIBAS SECS SVCS/E.E ITT,PAR"
62893,N,150,15516,,N,15516 CLEARSTREAM'S UNPUBL CLIENT
62894,N,140,,,N,"CAISSE NAT DE CRED AGRICAL,MADRID"
62895,N,150,15511,,N,15511 CLEARSTREAM'S UNPUBL CLIENT
62896,N,150,15236,,N,15236 CLEARSTREAM'S UNPUBL CLIENT
62897,N,150,15265,,N,15265 CLEARSTREAM'S UNPUBL CLIENT
62898,N,10,10211,,N,BROWN BROTHERS HARR+CO/CFFLUX NYK
62899,N,150,15331,,N,15331 CLEARSTREAM'S UNPUBL CLIENT
62901,N,20,15374,,N,"P.BP2S MADRID/US STOCK/NQI3,PAR  "
62902,N,150,15400,,N,15400 CLEARSTREAM'S UNPUBL CLIENT
62903,N,130,50377,,N,RAIFFEISEN CENTROBK AG VIENNA    
62904,N,70,,,N,"SIMCASSE SPA,MILAN   "
62906,N,150,15458,,N,15458 CLEARSTREAM'S UNPUBL CLIENT
62907,N,150,67448,,N,HAUCK+AUFHAEUSER BQRS LUX LUX    
62908,N,860,15518,,N,NATION AUST BK COLLA.AC MELBOURNE
62909,N,150,82256,,N,82256 CLEARSTREAM'S UNPUBL CLIENT
62910,N,60,,7278,Y,JP MORGAN AG FKFT    
62913,N,440,,,N,CREDIT AGRICOLE INDO JOHANNESBURG
62914,N,190,,,N,"CITIBANK NA,DUBLIN   "
62915,N,150,15237,,N,15237 CLEARSTREAM'S UNPUBL CLIENT
62916,N,150,15266,,N,15266 CLEARSTREAM'S UNPUBL CLIENT
62917,N,150,15297,,N,15297 CLEARSTREAM'S UNPUBL CLIENT
62918,N,150,15332,,N,15332 CLEARSTREAM'S UNPUBL CLIENT
62920,N,50,,,N,"CREAFIN,ZURICH   "
62921,N,70,,,N,"EUROMOBILIARE SIM,MILANO "
62922,N,0,,,N,VAN MOER SANTERRE CO BRUSSELS    
62923,N,50,15353,,N,UBS AG ZURICH FUND NOMINEE ZURICH
62924,N,20,15375,,N,"BP2S M/US ST/NO US RES/DOC3,PAR  "
62925,N,150,15403,,N,15403 CLEARSTREAM'S UNPUBL CLIENT
62926,N,150,15422,,N,15422 CLEARSTREAM'S UNPUBL CLIENT
62927,N,20,,,N,"CLC BOURSE, PARIS    "
62928,N,150,15459,,N,15459 CLEARSTREAM'S UNPUBL CLIENT
